Row ID,Order ID,Customer ID,Ship Mode,Order Date,Ship Date,period,Season,year,month,day_of_week,Coordinates,State,City,Segment,Sub-Category,Product ID,Product Name,Discount,Sales,Quantity,unit_value,Profit
724,CA-2014-117429,MR-17545,Standard Class,2014-10-07,2014-10-13,1180 days,Fall,2014,10,1,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Home Office,Furnishings,FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",0.2,129.92,5,25.983999999999998,21.112
729,US-2016-150861,EG-13900,First Class,2016-12-03,2016-12-06,392 days,Winter,2016,12,5,"(40.7128, -74.006)",Florida,Oceanside,Consumer,Tables,FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",0.4,400.032,2,200.016,-153.3456
737,CA-2017-131954,DS-13030,Standard Class,2017-01-21,2017-01-25,343 days,Winter,2017,1,5,"(47.7511, -120.7401)",Washington,Seattle,Home Office,Bookcases,FUR-BO-10001619,O'Sullivan Cherrywood Estates Traditional Bookcase,0.0,84.98,1,84.98,18.6956
747,CA-2014-124429,MH-17785,Same Day,2014-05-27,2014-05-27,1313 days,Spring,2014,5,1,"(36.7783, -119.4179)",California,San Diego,Corporate,Tables,FUR-TA-10002607,KI Conference Tables,0.2,567.12,10,56.712,-28.356
751,CA-2017-126074,RF-19735,Standard Class,2017-10-02,2017-10-06,89 days,Fall,2017,10,0,"(44.3148, -85.6024)",Ohio,Trenton,Consumer,Furnishings,FUR-FU-10003577,Nu-Dell Leatherette Frames,0.0,157.74,11,14.340000000000002,56.7864
755,CA-2015-135272,MS-17830,Standard Class,2015-12-07,2015-12-12,754 days,Winter,2015,12,0,"(36.7783, -119.4179)",Florida,Los Angeles,Consumer,Furnishings,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,0.0,79.92,4,19.98,28.7712
756,CA-2016-140928,NB-18655,Standard Class,2016-09-18,2016-09-22,468 days,Fall,2016,9,6,"(27.9944, -81.7603)",Florida,Jacksonville,Corporate,Tables,FUR-TA-10001095,Chromcraft Round Conference Tables,0.45,383.438,4,95.8595,-167.3184
769,CA-2014-106810,AJ-10795,Standard Class,2014-05-17,2014-05-20,1323 days,Spring,2014,5,5,"(27.9944, -81.7603)",Florida,Saint Petersburg,Corporate,Furnishings,FUR-FU-10004306,Electrix Halogen Magnifier Lamp,0.2,310.88,2,155.44,23.316
770,CA-2016-157245,LE-16810,Standard Class,2016-05-19,2016-05-24,590 days,Spring,2016,5,3,"(37.127156, -77.982101)",Virginia,Arlington,Consumer,Chairs,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,0.0,641.96,2,320.98,179.7488
778,CA-2015-144267,NZ-18565,First Class,2015-08-21,2015-08-23,862 days,Summer,2015,8,4,"(36.7783, -119.4179)",California,San Francisco,Home Office,Chairs,FUR-CH-10002335,Hon GuestStacker Chair,0.2,544.008,3,181.336,40.8006
784,US-2015-157014,BM-11785,Second Class,2015-10-03,2015-10-06,819 days,Fall,2015,10,5,"(40.4173, -82.9071)",Ohio,Columbus,Consumer,Bookcases,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",0.5,35.49,1,35.49,-15.6156
788,CA-2015-154620,LT-17110,Standard Class,2015-12-12,2015-12-16,749 days,Winter,2015,12,5,"(36.7783, -119.4179)",California,Lancaster,Consumer,Chairs,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",0.2,348.928,2,174.464,34.8928
792,CA-2015-115938,SA-20830,Standard Class,2015-06-26,2015-06-30,918 days,Summer,2015,6,4,"(37.127156, -77.982101)",Virginia,Richmond,Consumer,Chairs,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,0.0,332.94,3,110.98,79.9056
800,CA-2015-101910,CD-11920,Standard Class,2015-11-27,2015-12-03,764 days,Fall,2015,11,4,"(36.7783, -119.4179)",California,Lake Elsinore,Consumer,Chairs,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",0.2,283.92,5,56.784000000000006,17.745
801,CA-2017-105809,HW-14935,First Class,2017-02-20,2017-02-23,313 days,Winter,2017,2,0,"(36.7783, -119.4179)",California,San Diego,Corporate,Furnishings,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",0.0,22.23,1,22.23,7.3359
805,CA-2017-135783,GM-14440,First Class,2017-04-22,2017-04-24,252 days,Spring,2017,4,5,"(36.7783, -119.4179)",California,San Francisco,Consumer,Furnishings,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",0.0,18.28,2,9.14,6.2152
808,CA-2015-140921,AA-10375,First Class,2015-02-07,2015-02-05,1057 days,Winter,2015,2,5,"(41.4925, -99.9018)",Nebraska,Omaha,Consumer,Furnishings,FUR-FU-10003347,Coloredge Poster Frame,0.0,28.4,2,14.2,11.076
814,CA-2017-143686,PJ-19015,Same Day,2017-05-14,2017-05-14,230 days,Spring,2017,5,6,"(36.7783, -119.4179)",California,Santa Ana,Consumer,Furnishings,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",0.0,18.28,2,9.14,6.2152
820,CA-2014-140858,CA-12775,Standard Class,2014-06-28,2014-07-02,1281 days,Summer,2014,6,5,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Consumer,Chairs,FUR-CH-10001394,Global Leather Executive Chair,0.3,1228.465,5,245.69299999999998,0.0
830,CA-2017-129462,JE-15745,Second Class,2017-06-16,2017-06-21,197 days,Summer,2017,6,4,"(37.8393, -84.27)",Kentucky,Florence,Consumer,Chairs,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",0.0,301.96,2,150.98,90.588
848,CA-2015-114300,AF-10885,Standard Class,2015-10-13,2015-10-17,809 days,Fall,2015,10,1,"(37.8393, -84.27)",Kentucky,Louisville,Consumer,Chairs,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,0.0,287.94,3,95.98,77.7438
849,CA-2017-107503,GA-14725,Standard Class,2017-01-01,2017-01-06,363 days,Winter,2017,1,6,"(40.4173, -82.9071)",Ohio,Lorain,Consumer,Furnishings,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",0.2,48.896,4,12.224,8.5568
854,CA-2016-123274,GT-14710,Standard Class,2016-02-20,2016-02-24,679 days,Winter,2016,2,5,"(40.7128, -74.006)",New York,New York City,Consumer,Furnishings,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",0.0,44.46,2,22.23,14.6718
884,CA-2016-165148,PM-19135,First Class,2016-10-22,2016-10-24,434 days,Fall,2016,10,5,"(44.3148, -85.6024)",Michigan,Detroit,Home Office,Furnishings,FUR-FU-10000732,Eldon 200 Class Desk Accessories,0.0,31.4,5,6.279999999999999,10.048
885,CA-2014-134061,LL-16840,Standard Class,2014-04-29,2014-05-04,1341 days,Spring,2014,4,1,"(40.7128, -74.006)",Texas,Rochester,Consumer,Furnishings,FUR-FU-10001424,Dax Clear Box Frame,0.0,17.46,2,8.73,5.9364
907,CA-2017-143259,PO-18865,Standard Class,2017-12-30,2018-01-03,0 days,Winter,2017,12,5,"(40.7128, -74.006)",New York,New York City,Consumer,Bookcases,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",0.2,323.136,4,80.784,12.1176
913,CA-2015-133627,SC-20050,Standard Class,2015-05-31,2015-06-07,944 days,Spring,2015,5,6,"(41.6032, -73.0877)",Florida,Norwich,Home Office,Furnishings,FUR-FU-10001935,3M Hangers With Command Adhesive,0.0,22.2,6,3.6999999999999997,9.102
914,CA-2017-102519,BM-11650,First Class,2017-11-27,2017-11-29,33 days,Fall,2017,11,0,"(43.7844, -88.7879)",Wisconsin,Milwaukee,Corporate,Furnishings,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",0.0,46.94,1,46.94,19.2454
917,US-2014-141215,KL-16555,Standard Class,2014-06-15,2014-06-21,1294 days,Summer,2014,6,6,"(31.9686, -99.9018)",Texas,San Antonio,Corporate,Chairs,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,0.3,797.944,4,199.486,-56.996
943,CA-2016-142958,RW-19630,Standard Class,2016-12-13,2016-12-20,382 days,Winter,2016,12,1,"(36.7783, -119.4179)",California,Torrance,Corporate,Tables,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,0.2,1114.272,24,46.428,41.7852
948,US-2017-110576,RB-19795,Standard Class,2017-12-02,2017-12-02,28 days,Winter,2017,12,5,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Home Office,Furnishings,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",0.2,516.488,7,73.784,-12.9122
949,US-2017-110576,RB-19795,Standard Class,2017-11-28,2017-12-02,32 days,Fall,2017,11,1,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Home Office,Furnishings,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,0.2,1007.232,6,167.87199999999999,75.5424
950,US-2017-110576,RB-19795,Standard Class,2017-11-28,2017-12-02,32 days,Fall,2017,11,1,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Home Office,Tables,FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",0.4,2065.32,12,172.11,-619.596
953,CA-2017-131156,KH-16360,Standard Class,2017-04-03,2017-04-07,271 days,Spring,2017,4,0,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Consumer,Furnishings,FUR-FU-10001940,Staple-based wall hangings,0.2,25.472,4,6.368,7.6416
960,CA-2015-112571,DL-12925,Same Day,2015-09-22,2015-09-22,830 days,Fall,2015,9,1,"(36.7783, -119.4179)",California,Oceanside,Consumer,Furnishings,FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,0.0,204.6,2,102.3,53.196
961,CA-2017-152142,LW-16990,Standard Class,2017-11-18,2017-11-19,42 days,Fall,2017,11,5,"(36.7783, -119.4179)",California,San Francisco,Corporate,Chairs,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",0.2,321.568,2,160.784,28.1372
971,CA-2014-115791,DL-13315,Second Class,2014-01-16,2014-01-18,1444 days,Winter,2014,1,3,"(41.2033, -77.1945)",Texas,Philadelphia,Consumer,Furnishings,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,0.2,127.104,6,21.184,28.5984
981,CA-2016-144939,EB-13870,Standard Class,2016-10-03,2016-10-08,453 days,Fall,2016,10,0,"(40.7128, -74.006)",New York,New York City,Consumer,Chairs,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,0.1,599.292,6,99.882,93.2232
984,CA-2014-163419,TZ-21580,Second Class,2014-11-11,2014-11-14,1145 days,Fall,2014,11,1,"(39.5501, -105.7821)",Texas,Louisville,Consumer,Chairs,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",0.2,603.92,5,120.78399999999999,75.49
999,CA-2015-162537,RD-19585,Standard Class,2015-10-28,2015-11-03,794 days,Fall,2015,10,2,"(37.8393, -84.27)",Kentucky,Henderson,Consumer,Furnishings,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,0.0,24.1,5,4.82,9.158
1000,CA-2015-162537,RD-19585,Standard Class,2015-10-31,2015-11-03,791 days,Fall,2015,10,5,"(37.8393, -84.27)",Kentucky,Henderson,Consumer,Furnishings,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,0.0,33.11,1,33.11,12.9129
1012,CA-2017-118437,PF-19165,Second Class,2017-06-17,2017-06-21,196 days,Summer,2017,6,5,"(47.7511, -120.7401)",Washington,Olympia,Consumer,Furnishings,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",0.0,155.25,19,8.171052631578947,46.575
1014,US-2015-126214,JS-15880,Second Class,2015-12-21,2015-12-24,740 days,Winter,2015,12,0,"(47.7511, -120.7401)",Washington,Seattle,Consumer,Tables,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,0.0,1618.37,13,124.49,356.0414
1017,CA-2015-108665,KM-16225,Standard Class,2015-07-06,2015-07-10,908 days,Summer,2015,7,0,"(40.7128, -74.006)",New York,New York City,Corporate,Furnishings,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,0.0,13.96,2,6.98,6.7008
1031,CA-2014-163552,LA-16780,Standard Class,2014-07-12,2014-07-15,1267 days,Summer,2014,7,5,"(40.0583, -74.4057)",New Jersey,Hackensack,Corporate,Chairs,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,0.0,854.94,3,284.98,213.735
1037,CA-2016-113061,EL-13735,Standard Class,2016-04-22,2016-04-26,617 days,Spring,2016,4,4,"(37.9643, -91.8318)",Missouri,Jefferson City,Home Office,Furnishings,FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,0.0,86.62,2,43.31,8.662
1043,CA-2016-102981,MO-17500,Second Class,2016-09-06,2016-09-09,480 days,Fall,2016,9,1,"(40.7128, -74.006)",New York,New York City,Consumer,Bookcases,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",0.2,722.352,3,240.784,90.294
1051,US-2015-153500,DG-13300,First Class,2015-07-03,2015-07-05,911 days,Summer,2015,7,4,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Corporate,Furnishings,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,0.2,168.464,2,84.232,-29.4812
1055,CA-2015-110667,NF-18595,Standard Class,2015-04-04,2015-04-08,1001 days,Spring,2015,4,5,"(40.7128, -74.006)",New York,New York City,Home Office,Furnishings,FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,0.0,108.4,1,108.4,22.764
1061,US-2015-125374,JD-16060,Standard Class,2015-03-28,2015-03-29,1008 days,Spring,2015,3,5,"(31.9686, -99.9018)",Texas,Houston,Consumer,Chairs,FUR-CH-10003396,Global Deluxe Steno Chair,0.3,107.772,2,53.886,-29.2524
1068,CA-2016-157686,BD-11620,First Class,2016-10-01,2016-10-02,455 days,Fall,2016,10,5,"(36.7783, -119.4179)",California,San Francisco,Consumer,Chairs,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",0.2,194.848,4,48.712,12.178
1082,CA-2015-110016,BT-11395,Standard Class,2015-11-29,2015-12-04,762 days,Fall,2015,11,6,"(44.3148, -85.6024)",Michigan,Detroit,Corporate,Chairs,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",0.0,1106.91,9,122.99000000000001,121.7601
1090,CA-2017-158407,LW-16990,Standard Class,2017-06-04,2017-06-10,209 days,Summer,2017,6,6,"(35.7596, -79.0193)",North Carolina,Monroe,Corporate,Furnishings,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,0.2,31.984,2,15.992,1.999
1098,CA-2014-159338,NS-18640,First Class,2014-06-25,2014-06-28,1284 days,Summer,2014,6,2,"(36.7783, -119.4179)",Texas,Los Angeles,Corporate,Tables,FUR-TA-10004147,Hon 4060 Series Tables,0.2,447.84,5,89.568,11.196
1100,CA-2016-107216,PV-18985,First Class,2016-06-14,2016-06-17,564 days,Summer,2016,6,1,"(36.7783, -119.4179)",Ohio,San Francisco,Home Office,Furnishings,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",0.0,8.73,3,2.91,4.1031
1107,US-2016-110156,EH-13945,Standard Class,2016-11-19,2016-11-24,406 days,Fall,2016,11,5,"(31.9686, -99.9018)",Texas,Houston,Consumer,Furnishings,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",0.6,2.328,2,1.164,-0.7566
1115,CA-2017-140585,RA-19915,Second Class,2017-12-23,2017-12-23,7 days,Winter,2017,12,5,"(36.7783, -119.4179)",California,Encinitas,Consumer,Bookcases,FUR-BO-10002206,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",0.15,119.833,1,119.833,-12.6882
1127,US-2014-147627,HL-15040,Standard Class,2014-01-25,2014-01-26,1435 days,Winter,2014,1,5,"(35.201, -91.8318)",Arkansas,Jonesboro,Consumer,Chairs,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,0.0,1067.94,21,50.854285714285716,224.2674
1158,CA-2014-136567,PS-19045,First Class,2014-12-20,2014-12-21,1106 days,Winter,2014,12,5,"(37.127156, -77.982101)",Virginia,Harrisonburg,Home Office,Tables,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",0.0,455.1,2,227.55,100.122
1159,CA-2016-149314,GB-14530,Second Class,2016-07-02,2016-07-07,546 days,Summer,2016,7,5,"(36.7783, -119.4179)",California,Los Angeles,Corporate,Chairs,FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,0.2,195.184,1,195.184,19.5184
1168,CA-2017-145226,DL-13315,Second Class,2017-12-08,2017-12-10,22 days,Winter,2017,12,4,"(40.7128, -74.006)",New York,New York City,Consumer,Furnishings,FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",0.0,109.48,2,54.74,33.9388
1178,CA-2016-113621,JE-15745,Standard Class,2016-12-01,2016-12-05,394 days,Winter,2016,12,3,"(39.0458, -76.6413)",Maryland,Rockville,Consumer,Chairs,FUR-CH-10001270,Harbour Creations Steel Folding Chair,0.0,172.5,2,86.25,51.75
1197,US-2015-130519,NG-18355,Same Day,2015-09-19,2015-09-15,833 days,Fall,2015,9,5,"(27.9944, -81.7603)",Florida,Coral Springs,Corporate,Furnishings,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",0.2,55.968,1,55.968,-2.0988
1199,CA-2016-130946,ZC-21910,Standard Class,2016-04-09,2016-04-12,630 days,Spring,2016,4,5,"(31.9686, -99.9018)",Texas,Houston,Consumer,Chairs,FUR-CH-10004540,Global Chrome Stack Chair,0.3,95.984,4,23.996,-4.1136
1201,CA-2016-114727,LS-16945,Standard Class,2016-07-18,2016-07-24,530 days,Summer,2016,7,0,"(39.5501, -105.7821)",Colorado,Denver,Corporate,Chairs,FUR-CH-10002335,Hon GuestStacker Chair,0.2,544.008,3,181.336,40.8006
1203,CA-2016-114727,LS-16945,Standard Class,2016-07-23,2016-07-24,525 days,Summer,2016,7,5,"(39.5501, -105.7821)",Colorado,Denver,Corporate,Chairs,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,0.2,854.352,3,284.784,10.6794
1212,CA-2016-137050,SW-20755,Second Class,2016-07-14,2016-07-18,534 days,Summer,2016,7,3,"(40.7128, -74.006)",New York,New York City,Corporate,Bookcases,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,0.2,579.136,4,144.784,21.7176
1213,US-2017-118087,SP-20620,Standard Class,2017-09-09,2017-09-13,112 days,Fall,2017,9,5,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Corporate,Chairs,FUR-CH-10004860,Global Low Back Tilter Chair,0.3,141.372,2,70.686,-48.4704
1223,CA-2016-126004,BM-11140,First Class,2016-12-10,2016-12-05,385 days,Winter,2016,12,5,"(40.7128, -74.006)",Texas,New York City,Consumer,Furnishings,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",0.0,113.79,3,37.93,20.4822
1230,CA-2017-100013,ZC-21910,Standard Class,2017-11-06,2017-11-11,54 days,Fall,2017,11,0,"(36.7783, -119.4179)",California,Los Angeles,Consumer,Furnishings,FUR-FU-10001424,Dax Clear Box Frame,0.0,8.73,1,8.73,2.9682
1237,CA-2016-144344,PG-18820,Same Day,2016-10-29,2016-10-28,427 days,Fall,2016,10,5,"(27.9944, -81.7603)",Florida,Boynton Beach,Consumer,Furnishings,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,0.2,63.968,2,31.984,0.0
1239,CA-2014-127012,GM-14680,Standard Class,2014-08-11,2014-08-15,1237 days,Summer,2014,8,0,"(47.7511, -120.7401)",Washington,Seattle,Consumer,Furnishings,FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",0.0,12.35,1,12.35,5.434
1246,CA-2014-168494,NP-18700,Second Class,2014-12-13,2014-12-14,1113 days,Winter,2014,12,5,"(36.7783, -119.4179)",California,Fresno,Consumer,Tables,FUR-TA-10004619,Hon Non-Folding Utility Tables,0.2,764.688,6,127.448,95.586
1247,CA-2014-168494,NP-18700,Second Class,2014-12-12,2014-12-14,1114 days,Winter,2014,12,4,"(36.7783, -119.4179)",California,Fresno,Consumer,Tables,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,0.2,3610.848,12,300.904,135.4068
1248,CA-2014-168494,NP-18700,Second Class,2014-12-13,2014-12-14,1113 days,Winter,2014,12,5,"(36.7783, -119.4179)",California,Fresno,Consumer,Bookcases,FUR-BO-10004467,Bestar Classic Bookcase,0.15,254.9745,3,84.9915,11.9988
1250,CA-2017-115602,DJ-13630,Standard Class,2017-12-23,2017-12-24,7 days,Winter,2017,12,5,"(40.7128, -74.006)",New York,New York City,Consumer,Chairs,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,0.1,1141.938,9,126.882,139.5702
1256,CA-2017-144638,MH-18115,Standard Class,2017-03-11,2017-03-14,294 days,Spring,2017,3,5,"(41.2033, -77.1945)",Pennsylvania,Chester,Home Office,Furnishings,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,0.2,6.696,1,6.696,0.5022
1257,CA-2017-144638,MH-18115,Standard Class,2017-03-10,2017-03-14,295 days,Spring,2017,3,4,"(41.2033, -77.1945)",Pennsylvania,Chester,Home Office,Furnishings,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,0.2,43.872,2,21.936,11.5164
1268,US-2014-167738,JC-16105,Standard Class,2014-12-24,2014-12-29,1102 days,Winter,2014,12,2,"(36.7783, -119.4179)",California,Los Angeles,Corporate,Chairs,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",0.2,292.272,6,48.711999999999996,18.267
1275,CA-2016-119186,MS-17710,Same Day,2016-05-28,2016-05-26,581 days,Spring,2016,5,5,"(31.9686, -99.9018)",Texas,Fort Worth,Consumer,Chairs,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,0.3,388.43,5,77.686,-88.784
1301,CA-2016-137043,LC-17140,Second Class,2016-12-23,2016-12-25,372 days,Winter,2016,12,4,"(37.127156, -77.982101)",Virginia,Springfield,Consumer,Furnishings,FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",0.0,572.76,6,95.46,166.1004
1311,CA-2016-141397,RC-19825,First Class,2016-06-20,2016-06-21,558 days,Summer,2016,6,0,"(36.7783, -119.4179)",California,Pasadena,Consumer,Chairs,FUR-CH-10003846,Hon Valutask Swivel Chairs,0.2,161.568,2,80.784,-8.0784
1314,US-2016-134488,PK-19075,Standard Class,2016-09-24,2016-10-01,462 days,Fall,2016,9,5,"(40.4173, -82.9071)",Ohio,Columbus,Consumer,Chairs,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,0.3,155.372,2,77.686,-13.3176
1316,CA-2016-145919,HG-14965,Standard Class,2016-12-18,2016-12-23,377 days,Winter,2016,12,6,"(36.7783, -119.4179)",California,Los Angeles,Corporate,Furnishings,FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",0.0,183.84,8,22.98,62.5056
1327,CA-2015-120439,AD-10180,Standard Class,2015-06-14,2015-06-18,930 days,Summer,2015,6,6,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Home Office,Furnishings,FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",0.2,51.072,6,8.512,5.1072
1330,CA-2016-142762,LD-17005,Standard Class,2016-05-23,2016-05-27,586 days,Spring,2016,5,0,"(36.7783, -119.4179)",California,San Francisco,Consumer,Furnishings,FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",0.0,37.05,3,12.35,16.302
1355,CA-2017-162978,LW-16990,Standard Class,2017-05-04,2017-05-09,240 days,Spring,2017,5,3,"(36.7783, -119.4179)",California,San Francisco,Corporate,Tables,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,0.2,300.904,1,300.904,11.2839
